GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	GO ASPECT
UniProtKB	O00180	KCNK1	involved_in	GO:0071805	potassium ion transmembrane transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2T2|ensembl:ENSRNOP00000070146	9606	Ensembl	P
UniProtKB	O00180	KCNK1	part_of	GO:0005768	endosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08581|ensembl:ENSMUSP00000046103	9606	Ensembl	C
UniProtKB	O00180	KCNK1	enables	GO:0005267	potassium channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08581|ensembl:ENSMUSP00000046103	9606	Ensembl	F
UniProtKB	O00180	KCNK1	part_of	GO:1902937	inward rectifier potassium channel complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08581|ensembl:ENSMUSP00000046103	9606	Ensembl	C
UniProtKB	O00180	KCNK1	involved_in	GO:0071805	potassium ion transmembrane transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08581|ensembl:ENSMUSP00000046103	9606	Ensembl	P
UniProtKB	O00186	STXBP3	involved_in	GO:0007420	brain development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60770|ensembl:ENSMUSP00000099681	9606	Ensembl	P
UniProtKB	O00186	STXBP3	involved_in	GO:0030073	insulin secretion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60770|ensembl:ENSMUSP00000099681	9606	Ensembl	P
UniProtKB	O00186	STXBP3	involved_in	GO:0071346	cellular response to interferon-gamma	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60770|ensembl:ENSMUSP00000099681	9606	Ensembl	P
UniProtKB	O00194	RAB27B	enables	GO:0003924	GTPase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99P58|ensembl:ENSMUSP00000114094	9606	Ensembl	F
UniProtKB	O00194	RAB27B	involved_in	GO:0099641	anterograde axonal protein transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99P74|ensembl:ENSRNOP00000016369	9606	Ensembl	P
UniProtKB	O00194	RAB27B	part_of	GO:0098993	anchored component of synaptic vesicle membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99P74|ensembl:ENSRNOP00000016369	9606	Ensembl	C
UniProtKB	O00203	AP3B1	involved_in	GO:0042789	mRNA transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z1T1|ensembl:ENSMUSP00000022196	9606	Ensembl	P
UniProtKB	O00203	AP3B1	involved_in	GO:0006622	protein targeting to lysosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z1T1|ensembl:ENSMUSP00000022196	9606	Ensembl	P
UniProtKB	O00203	AP3B1	involved_in	GO:0006886	intracellular protein transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z1T1|ensembl:ENSMUSP00000022196	9606	Ensembl	P
UniProtKB	O00203	AP3B1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z1T1|ensembl:ENSMUSP00000022196	9606	Ensembl	P
UniProtKB	O00206	TLR4	involved_in	GO:0071222	cellular response to lipopolysaccharide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUK6|ensembl:ENSMUSP00000045770	9606	Ensembl	P
UniProtKB	O00206	TLR4	involved_in	GO:0051092	positive regulation of NF-kappaB transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUK6|ensembl:ENSMUSP00000045770	9606	Ensembl	P
UniProtKB	O00206	TLR4	involved_in	GO:0032497	detection of lipopolysaccharide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUK6|ensembl:ENSMUSP00000045770	9606	Ensembl	P
UniProtKB	O00206	TLR4	involved_in	GO:0014002	astrocyte development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUK6|ensembl:ENSMUSP00000045770	9606	Ensembl	P
UniProtKB	O00206	TLR4	involved_in	GO:0009617	response to bacterium	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUK6|ensembl:ENSMUSP00000045770	9606	Ensembl	P
UniProtKB	O00206	TLR4	involved_in	GO:0000187	activation of MAPK activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUK6|ensembl:ENSMUSP00000045770	9606	Ensembl	P
UniProtKB	O00206	TLR4	involved_in	GO:0071223	cellular response to lipoteichoic acid	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUK6|ensembl:ENSMUSP00000045770	9606	Ensembl	P
UniProtKB	O00206	TLR4	involved_in	GO:0050829	defense response to Gram-negative bacterium	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUK6|ensembl:ENSMUSP00000045770	9606	Ensembl	P
UniProtKB	O00206	TLR4	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUK6|ensembl:ENSMUSP00000045770	9606	Ensembl	P
UniProtKB	O00206	TLR4	involved_in	GO:0032496	response to lipopolysaccharide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUK6|ensembl:ENSMUSP00000045770	9606	Ensembl	P
UniProtKB	O00217	NDUFS8	part_of	GO:0005747	mitochondrial respiratory chain complex I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K3J1|ensembl:ENSMUSP00000158541	9606	Ensembl	C
UniProtKB	O00231	PSMD11	part_of	GO:0022624	proteasome accessory complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BG32|ensembl:ENSMUSP00000017572	9606	Ensembl	C
UniProtKB	O00231	PSMD11	part_of	GO:0005838	proteasome regulatory particle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BG32|ensembl:ENSMUSP00000017572	9606	Ensembl	C
UniProtKB	O00232	PSMD12	part_of	GO:0022624	proteasome accessory complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D8W5|ensembl:ENSMUSP00000021063	9606	Ensembl	C
UniProtKB	O00232	PSMD12	part_of	GO:0005838	proteasome regulatory particle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D8W5|ensembl:ENSMUSP00000021063	9606	Ensembl	C
UniProtKB	O00238	BMPR1B	involved_in	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36898|ensembl:ENSMUSP00000029948	9606	Ensembl	P
UniProtKB	O00238	BMPR1B	involved_in	GO:0031290	retinal ganglion cell axon guidance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36898|ensembl:ENSMUSP00000029948	9606	Ensembl	P
UniProtKB	O00238	BMPR1B	enables	GO:0098821	BMP receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36898|ensembl:ENSMUSP00000029948	9606	Ensembl	F
UniProtKB	O00238	BMPR1B	enables	GO:0005025	transforming growth factor beta receptor activity type I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36898|ensembl:ENSMUSP00000029948	9606	Ensembl	F
UniProtKB	O00238	BMPR1B	involved_in	GO:0030509	BMP signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36898|ensembl:ENSMUSP00000029948	9606	Ensembl	P
UniProtKB	O00257	CBX4	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O55187|ensembl:ENSMUSP00000026665	9606	Ensembl	P
UniProtKB	O00257	CBX4	part_of	GO:0016604	nuclear body	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O55187|ensembl:ENSMUSP00000026665	9606	Ensembl	C
UniProtKB	O00257	CBX4	involved_in	GO:0016925	protein sumoylation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O55187|ensembl:ENSMUSP00000026665	9606	Ensembl	P
UniProtKB	O00257	CBX4	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O55187|ensembl:ENSMUSP00000026665	9606	Ensembl	F
UniProtKB	O00264	PGRMC1	part_of	GO:0005741	mitochondrial outer membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O55022|ensembl:ENSMUSP00000073061	9606	Ensembl	C
UniProtKB	O00267	SUPT5H	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9PTB2|ensembl:ENSRNOP00000049521	9606	Ensembl	P
UniProtKB	O00294	TULP1	involved_in	GO:0016358	dendrite development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z273|ensembl:ENSMUSP00000049070	9606	Ensembl	P
UniProtKB	O00294	TULP1	involved_in	GO:0042462	eye photoreceptor cell development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z273|ensembl:ENSMUSP00000049070	9606	Ensembl	P
UniProtKB	O00321	ETV2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41163|ensembl:ENSMUSP00000103782	9606	Ensembl	P
UniProtKB	O00321	ETV2	involved_in	GO:0060803	BMP signaling pathway involved in mesodermal cell fate specification	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41163|ensembl:ENSMUSP00000103782	9606	Ensembl	P
UniProtKB	O00321	ETV2	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41163|ensembl:ENSMUSP00000103782	9606	Ensembl	F
UniProtKB	O00321	ETV2	enables	GO:0001228	DNA-binding transcription activator activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41163|ensembl:ENSMUSP00000103782	9606	Ensembl	F
UniProtKB	O00358	FOXE1	enables	GO:0000981	DNA-binding transcription factor activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08771|ensembl:ENSRNOP00000012637	9606	Ensembl	F
UniProtKB	O00358	FOXE1	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08771|ensembl:ENSRNOP00000012637	9606	Ensembl	P
UniProtKB	O00401	WASL	involved_in	GO:0009617	response to bacterium	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91YD9|ensembl:ENSMUSP00000031695	9606	Ensembl	P
UniProtKB	O00401	WASL	involved_in	GO:0060997	dendritic spine morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91YD9|ensembl:ENSMUSP00000031695	9606	Ensembl	P
UniProtKB	O00410	IPO5	involved_in	GO:0006607	NLS-bearing protein import into nucleus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BKC5|ensembl:ENSMUSP00000032898	9606	Ensembl	P
UniProtKB	O00418	EEF2K	enables	GO:0004686	elongation factor-2 kinase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70531|ensembl:ENSRNOP00000022726	9606	Ensembl	F
UniProtKB	O00418	EEF2K	involved_in	GO:0061003	positive regulation of dendritic spine morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70531|ensembl:ENSRNOP00000022726	9606	Ensembl	P
UniProtKB	O00418	EEF2K	enables	GO:0004686	elongation factor-2 kinase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08796|ensembl:ENSMUSP00000046595	9606	Ensembl	F
UniProtKB	O00429	DNM1L	part_of	GO:0005741	mitochondrial outer membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K1M6|ensembl:ENSMUSP00000155155	9606	Ensembl	C
UniProtKB	O00429	DNM1L	involved_in	GO:0061003	positive regulation of dendritic spine morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35303|ensembl:ENSRNOP00000002478	9606	Ensembl	P
UniProtKB	O00429	DNM1L	part_of	GO:0031966	mitochondrial membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35303|ensembl:ENSRNOP00000002478	9606	Ensembl	C
UniProtKB	O00429	DNM1L	part_of	GO:0030672	synaptic vesicle membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35303|ensembl:ENSRNOP00000002478	9606	Ensembl	C
UniProtKB	O00444	PLK4	enables	GO:0004674	protein serine/threonine kinase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64702|ensembl:ENSMUSP00000026858	9606	Ensembl	F
UniProtKB	O00444	PLK4	part_of	GO:0005730	nucleolus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64702|ensembl:ENSMUSP00000026858	9606	Ensembl	C
UniProtKB	O00451	GFRA2	enables	GO:0016167	glial cell-derived neurotrophic factor receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35977|ensembl:ENSRNOP00000019222	9606	Ensembl	F
UniProtKB	O00463	TRAF5	involved_in	GO:0051092	positive regulation of NF-kappaB transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70191|ensembl:ENSMUSP00000141931	9606	Ensembl	P
UniProtKB	O00470	MEIS1	enables	GO:0001228	DNA-binding transcription activator activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60954|ensembl:ENSMUSP00000139219	9606	Ensembl	F
UniProtKB	O00470	MEIS1	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60954|ensembl:ENSMUSP00000139219	9606	Ensembl	F
UniProtKB	O00470	MEIS1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60954|ensembl:ENSMUSP00000139219	9606	Ensembl	P
UniProtKB	O00470	MEIS1	enables	GO:0000981	DNA-binding transcription factor activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60954|ensembl:ENSMUSP00000139219	9606	Ensembl	F
UniProtKB	O00482	NR5A2	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P45448|ensembl:ENSMUSP00000027649	9606	Ensembl	F
UniProtKB	O00482	NR5A2	enables	GO:0001228	DNA-binding transcription activator activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P45448|ensembl:ENSMUSP00000027649	9606	Ensembl	F
UniProtKB	O00482	NR5A2	involved_in	GO:0008206	bile acid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P45448|ensembl:ENSMUSP00000027649	9606	Ensembl	P
UniProtKB	O00482	NR5A2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P45448|ensembl:ENSMUSP00000027649	9606	Ensembl	P
UniProtKB	O00482	NR5A2	enables	GO:0004879	nuclear receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QWM1|ensembl:ENSRNOP00000000812	9606	Ensembl	F
UniProtKB	O00483	NDUFA4	part_of	GO:0005751	mitochondrial respiratory chain complex IV	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62425|ensembl:ENSMUSP00000144932	9606	Ensembl	C
UniProtKB	O00483	NDUFA4	part_of	GO:0005751	mitochondrial respiratory chain complex IV	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RZD6|ensembl:ENSRNOP00000007567	9606	Ensembl	C
UniProtKB	O00487	PSMD14	part_of	GO:0031597	cytosolic proteasome complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q4V8E2|ensembl:ENSRNOP00000071068	9606	Ensembl	C
UniProtKB	O00487	PSMD14	part_of	GO:0022624	proteasome accessory complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35593|ensembl:ENSMUSP00000028278	9606	Ensembl	C
UniProtKB	O00487	PSMD14	part_of	GO:0000502	proteasome complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35593|ensembl:ENSMUSP00000028278	9606	Ensembl	C
UniProtKB	O00499	BIN1	enables	GO:0019828	aspartic-type endopeptidase inhibitor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08539|ensembl:ENSMUSP00000025239	9606	Ensembl	F
UniProtKB	O00499	BIN1	involved_in	GO:1904878	negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08539|ensembl:ENSMUSP00000025239	9606	Ensembl	P
UniProtKB	O00506	STK25	involved_in	GO:0050772	positive regulation of axonogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2W1|ensembl:ENSMUSP00000027498	9606	Ensembl	P
UniProtKB	O00512	BCL9	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D219|ensembl:ENSMUSP00000046152	9606	Ensembl	P
UniProtKB	O00533	CHL1	involved_in	GO:0031103	axon regeneration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:M0RC17|ensembl:ENSRNOP00000067122	9606	Ensembl	P
UniProtKB	O00548	DLL1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9606	Ensembl	P
UniProtKB	O00548	DLL1	involved_in	GO:0048665	neuron fate specification	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9606	Ensembl	P
UniProtKB	O00548	DLL1	involved_in	GO:0050767	regulation of neurogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9606	Ensembl	P
UniProtKB	O00548	DLL1	involved_in	GO:0021688	cerebellar molecular layer formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9606	Ensembl	P
UniProtKB	O00548	DLL1	involved_in	GO:0014002	astrocyte development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9606	Ensembl	P
UniProtKB	O00548	DLL1	involved_in	GO:0021510	spinal cord development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9606	Ensembl	P
UniProtKB	O00548	DLL1	involved_in	GO:0021693	cerebellar Purkinje cell layer structural organization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9606	Ensembl	P
UniProtKB	O00570	SOX1	involved_in	GO:1904936	interneuron migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53783|ensembl:ENSMUSP00000137203	9606	Ensembl	P
UniProtKB	O00570	SOX1	involved_in	GO:0021521	ventral spinal cord interneuron specification	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53783|ensembl:ENSMUSP00000137203	9606	Ensembl	P
UniProtKB	O00570	SOX1	involved_in	GO:0001764	neuron migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53783|ensembl:ENSMUSP00000137203	9606	Ensembl	P
UniProtKB	O00570	SOX1	enables	GO:0001228	DNA-binding transcription activator activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53783|ensembl:ENSMUSP00000137203	9606	Ensembl	F
UniProtKB	O00570	SOX1	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53783|ensembl:ENSMUSP00000137203	9606	Ensembl	F
UniProtKB	O00570	SOX1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53783|ensembl:ENSMUSP00000137203	9606	Ensembl	P
UniProtKB	O00570	SOX1	involved_in	GO:0030900	forebrain development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53783|ensembl:ENSMUSP00000137203	9606	Ensembl	P
UniProtKB	O00570	SOX1	involved_in	GO:0021884	forebrain neuron development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53783|ensembl:ENSMUSP00000137203	9606	Ensembl	P
UniProtKB	O00570	SOX1	involved_in	GO:0021879	forebrain neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53783|ensembl:ENSMUSP00000137203	9606	Ensembl	P
UniProtKB	O00570	SOX1	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53783|ensembl:ENSMUSP00000137203	9606	Ensembl	P
UniProtKB	O00628	PEX7	involved_in	GO:0001764	neuron migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97865|ensembl:ENSMUSP00000020182	9606	Ensembl	P
UniProtKB	O00628	PEX7	involved_in	GO:0006625	protein targeting to peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97865|ensembl:ENSMUSP00000020182	9606	Ensembl	P
UniProtKB	O00628	PEX7	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97865|ensembl:ENSMUSP00000020182	9606	Ensembl	P
UniProtKB	O00628	PEX7	involved_in	GO:0016558	protein import into peroxisome matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97865|ensembl:ENSMUSP00000020182	9606	Ensembl	P
UniProtKB	O00744	WNT10B	involved_in	GO:0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48614|ensembl:ENSMUSP00000023732	9606	Ensembl	P
UniProtKB	O00744	WNT10B	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48614|ensembl:ENSMUSP00000023732	9606	Ensembl	P
UniProtKB	O00744	WNT10B	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48614|ensembl:ENSMUSP00000023732	9606	Ensembl	P
UniProtKB	O00744	WNT10B	involved_in	GO:0051091	positive regulation of DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48614|ensembl:ENSMUSP00000023732	9606	Ensembl	P
UniProtKB	O00755	WNT7A	involved_in	GO:0060997	dendritic spine morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24383|ensembl:ENSMUSP00000032180	9606	Ensembl	P
UniProtKB	O00755	WNT7A	involved_in	GO:0021707	cerebellar granule cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24383|ensembl:ENSMUSP00000032180	9606	Ensembl	P
UniProtKB	O00755	WNT7A	involved_in	GO:0022009	central nervous system vasculogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24383|ensembl:ENSMUSP00000032180	9606	Ensembl	P
UniProtKB	O00763	ACACB	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9Q4Z2|ensembl:ENSMUSP00000099642	9606	Ensembl	P
UniProtKB	O00763	ACACB	involved_in	GO:2001295	malonyl-CoA biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9Q4Z2|ensembl:ENSMUSP00000099642	9606	Ensembl	P
UniProtKB	O14494	PLPP1	part_of	GO:0005901	caveola	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61469|ensembl:ENSMUSP00000016144	9606	Ensembl	C
UniProtKB	O14494	PLPP1	enables	GO:0000810	diacylglycerol diphosphate phosphatase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61469|ensembl:ENSMUSP00000016144	9606	Ensembl	F
UniProtKB	O14503	BHLHE40	enables	GO:0070888	E-box binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35185|ensembl:ENSMUSP00000032194	9606	Ensembl	F
UniProtKB	O14503	BHLHE40	enables	GO:0001227	DNA-binding transcription repressor activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35185|ensembl:ENSMUSP00000032194	9606	Ensembl	F
UniProtKB	O14503	BHLHE40	enables	GO:0000981	DNA-binding transcription factor activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35185|ensembl:ENSMUSP00000032194	9606	Ensembl	F
UniProtKB	O14503	BHLHE40	involved_in	GO:0045892	negative regulation of transcription DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35185|ensembl:ENSMUSP00000032194	9606	Ensembl	P
UniProtKB	O14503	BHLHE40	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35185|ensembl:ENSMUSP00000032194	9606	Ensembl	F
UniProtKB	O14514	ADGRB1	part_of	GO:0005925	focal adhesion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UHD1|ensembl:ENSMUSP00000046097	9606	Ensembl	C
UniProtKB	O14514	ADGRB1	involved_in	GO:0050829	defense response to Gram-negative bacterium	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UHD1|ensembl:ENSMUSP00000046097	9606	Ensembl	P
UniProtKB	O14522	PTPRT	part_of	GO:0099061	integral component of postsynaptic density membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1LXJ9|ensembl:ENSRNOP00000041324	9606	Ensembl	C
UniProtKB	O14525	ASTN1	involved_in	GO:0001764	neuron migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61137|ensembl:ENSMUSP00000142322	9606	Ensembl	P
UniProtKB	O14525	ASTN1	part_of	GO:0005768	endosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61137|ensembl:ENSMUSP00000142322	9606	Ensembl	C
UniProtKB	O14529	CUX2	involved_in	GO:0061003	positive regulation of dendritic spine morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70298|ensembl:ENSMUSP00000107381	9606	Ensembl	P
UniProtKB	O14529	CUX2	involved_in	GO:0050775	positive regulation of dendrite morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70298|ensembl:ENSMUSP00000107381	9606	Ensembl	P
UniProtKB	O14529	CUX2	involved_in	GO:0045892	negative regulation of transcription DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70298|ensembl:ENSMUSP00000107381	9606	Ensembl	P
UniProtKB	O14529	CUX2	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70298|ensembl:ENSMUSP00000107381	9606	Ensembl	F
UniProtKB	O14529	CUX2	enables	GO:0001227	DNA-binding transcription repressor activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70298|ensembl:ENSMUSP00000107381	9606	Ensembl	F
UniProtKB	O14529	CUX2	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70298|ensembl:ENSMUSP00000107381	9606	Ensembl	F
UniProtKB	O14529	CUX2	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70298|ensembl:ENSMUSP00000107381	9606	Ensembl	P
